"Métier","JobID","Nom","ItemID","Niveau_Item","Niveau_Craft","XP","Rareté","Ingrédients"
"Maroquinier","80","Bottes du Roublard Smisse","25952","164","106","1800","2","ID:21047 x9 | ID:21123 x12 | ID:20185 x2 | ID:25951 x1 | ID:27093 x4"
"Maroquinier","80","Ceinturon Classique","22397","164","106","1800","2","ID:21047 x9 | ID:21123 x12 | ID:20185 x2 | ID:22398 x1 | ID:27093 x4"
"Maroquinier","80","Bottantiques","22369","166","107","1800","2","ID:22370 x1 | ID:21047 x9 | ID:21123 x12 | ID:27093 x4 | ID:18475 x2"
"Maroquinier","80","Mamaboutres","25840","168","108","5400","3","ID:26602 x2 | ID:20185 x2 | ID:26606 x2 | ID:25839 x1 | ID:21034 x6 | ID:21123 x22 | ID:26601 x15 | ID:27093 x20"
"Maroquinier","80","Bottes Antrin","26623","168","108","5400","3","ID:26661 x2 | ID:20185 x2 | ID:26662 x2 | ID:26622 x1 | ID:26660 x15 | ID:21047 x6 | ID:21123 x22 | ID:27093 x20"
"Maroquinier","80","Bottes Innovantes","19136","167","108","5400","3","ID:19147 x2 | ID:20185 x2 | ID:19151 x2 | ID:27093 x20 | ID:21047 x6 | ID:21123 x22 | ID:19150 x15 | ID:22423 x1"
"Maroquinier","80","Souliers Traditionnels","22405","168","108","5400","3","ID:21123 x22 | ID:19150 x15 | ID:21634 x6 | ID:27093 x20 | ID:19147 x2 | ID:20185 x2 | ID:19151 x2 | ID:22406 x1"
"Maroquinier","80","Ceinture Lante","21289","168","108","5400","3","ID:21215 x1 | ID:21047 x6 | ID:21196 x2 | ID:27093 x20 | ID:18475 x2 | ID:21123 x22 | ID:21195 x15 | ID:21200 x2"
"Maroquinier","80","Prévisiobottes","19052","167","108","5400","3","ID:21047 x6 | ID:21123 x22 | ID:18475 x2 | ID:19065 x15 | ID:19068 x2 | ID:19066 x2 | ID:22384 x1 | ID:27093 x20"
"Maroquinier","80","Bottes du Roublard Smisse","25953","167","108","5400","3","ID:26595 x2 | ID:18475 x2 | ID:26596 x2 | ID:27093 x20 | ID:25952 x1 | ID:26594 x15 | ID:21047 x6 | ID:21123 x22"
"Maroquinier","80","Bottes Homatisme","25975","170","108","5400","3","ID:26595 x2 | ID:18475 x2 | ID:26596 x2 | ID:25974 x1 | ID:26594 x15 | ID:21123 x22 | ID:21634 x6 | ID:27093 x20"
"Maroquinier","80","Ceinturon Classique","19126","167","108","5400","3","ID:21034 x6 | ID:21123 x22 | ID:19150 x15 | ID:20185 x2 | ID:19147 x2 | ID:19151 x2 | ID:22397 x1 | ID:27093 x20"
"Maroquinier","80","Ceincessante","19042","168","108","10800","3","ID:19068 x3 | ID:19066 x3 | ID:18475 x3 | ID:19065 x27 | ID:21123 x21 | ID:21047 x14 | ID:27093 x14"
"Maroquinier","80","Corset Mignon","22472","168","108","10800","3","ID:27093 x14 | ID:22486 x3 | ID:18475 x3 | ID:19437 x3 | ID:21123 x21 | ID:21034 x14"
"Maroquinier","80","Ceinture du Roublard Smisse","25963","167","108","5400","3","ID:26595 x2 | ID:18475 x2 | ID:25962 x1 | ID:26596 x2 | ID:27093 x20 | ID:21047 x6 | ID:21123 x22 | ID:26594 x15"
"Maroquinier","80","Ceinture Baine","26633","167","108","5400","3","ID:26661 x2 | ID:20185 x2 | ID:26662 x2 | ID:26632 x1 | ID:26660 x15 | ID:21034 x6 | ID:21123 x22 | ID:27093 x20"
"Maroquinier","80","Baudrier de l'artificier","25993","168","108","5400","3","ID:26595 x2 | ID:18475 x2 | ID:26596 x2 | ID:25992 x1 | ID:26594 x15 | ID:21047 x6 | ID:21123 x22 | ID:27093 x20"
"Maroquinier","80","Bottes Riktus Elite","26022","168","108","5400","3","ID:21047 x6 | ID:21123 x22 | ID:26584 x15 | ID:26585 x2 | ID:18475 x2 | ID:26587 x2 | ID:26021 x1 | ID:27093 x20"
"Maroquinier","80","Patapourtour","25824","167","108","5400","3","ID:26602 x2 | ID:20185 x2 | ID:26606 x2 | ID:25823 x1 | ID:21047 x6 | ID:21123 x22 | ID:26601 x15 | ID:27093 x20"
"Maroquinier","80","Bottes de Javého","26251","169","109","5400","3","ID:26661 x2 | ID:20185 x2 | ID:26662 x2 | ID:26250 x1 | ID:26660 x15 | ID:21034 x6 | ID:21123 x22 | ID:27093 x20"
"Maroquinier","80","Ceinture au Logis","25997","169","109","10800","3","ID:27093 x14 | ID:26595 x3 | ID:18475 x3 | ID:26596 x3 | ID:26594 x27 | ID:21123 x21 | ID:21034 x14"
"Maroquinier","80","Mémoire","19054","169","109","5400","3","ID:27093 x20 | ID:19065 x15 | ID:21047 x6 | ID:21123 x22 | ID:19066 x2 | ID:18475 x2 | ID:19068 x2 | ID:22388 x1"
"Maroquinier","80","Poutrobottines","25837","169","109","5400","3","ID:26602 x2 | ID:20185 x2 | ID:26606 x2 | ID:25836 x1 | ID:21123 x22 | ID:26601 x15 | ID:21634 x6 | ID:27093 x20"
"Maroquinier","80","Ceinture du Tot'","26063","169","109","10800","3","ID:26585 x3 | ID:18475 x3 | ID:26587 x3 | ID:26584 x27 | ID:21123 x21 | ID:21047 x14 | ID:27093 x14"
"Maroquinier","80","Les Hémocassins","21226","169","109","10800","3","ID:27093 x28 | ID:21196 x3 | ID:20185 x3 | ID:21200 x3 | ID:21195 x27 | ID:21123 x21 | ID:21047 x14"
"Maroquinier","80","Bottantiques","19047","169","109","5400","3","ID:19065 x15 | ID:21047 x6 | ID:21123 x22 | ID:27093 x20 | ID:19068 x2 | ID:18475 x2 | ID:19066 x2 | ID:22369 x1"
"Maroquinier","80","Ceinture Rageuse","21265","169","109","5400","3","ID:21214 x1 | ID:27093 x20 | ID:21196 x2 | ID:21195 x15 | ID:21047 x6 | ID:21123 x22 | ID:20185 x2 | ID:21200 x2"
"Maroquinier","80","Savates Ranchées","21284","169","109","5400","3","ID:21225 x1 | ID:27093 x20 | ID:21196 x2 | ID:20185 x2 | ID:21123 x22 | ID:21195 x15 | ID:21047 x6 | ID:21200 x2"
"Maroquinier","80","Montrure","26643","170","110","10800","3","ID:26661 x3 | ID:20185 x3 | ID:26662 x3 | ID:26660 x27 | ID:21123 x21 | ID:21047 x14 | ID:27093 x14"
"Maroquinier","80","Bottes Antrin","26624","170","110","16200","4","ID:26623 x1 | ID:26661 x5 | ID:21047 x26 | ID:26662 x5 | ID:27093 x54 | ID:21123 x42 | ID:20185 x5 | ID:26660 x50"
"Maroquinier","80","Ceinturon Classique","22396","170","110","16200","4","ID:19151 x5 | ID:19126 x1 | ID:21123 x42 | ID:20185 x5 | ID:19150 x50 | ID:27093 x54 | ID:19147 x5 | ID:21034 x26"
"Maroquinier","80","Bottes Homatisme","25976","170","110","16200","4","ID:25975 x1 | ID:21034 x26 | ID:21123 x42 | ID:18475 x5 | ID:26596 x5 | ID:26595 x5 | ID:27093 x54 | ID:26594 x50"
"Maroquinier","80","Cuir Mystique","21048","185","110","450","1","ID:20193 x4 | ID:19784 x4"
"Maroquinier","80","Bottes de Passage","19041","170","110","16200","4","ID:21034 x26 | ID:19065 x50 | ID:18475 x5 | ID:27093 x54 | ID:21123 x42 | ID:22358 x1 | ID:19066 x5 | ID:19068 x5"
"Maroquinier","80","Souliers Traditionnels","19125","170","110","16200","4","ID:20185 x5 | ID:27093 x54 | ID:21123 x42 | ID:21634 x26 | ID:19151 x5 | ID:22405 x1 | ID:19150 x50 | ID:19147 x5"
"Maroquinier","80","Les Croques","24554","170","110","5400","3","ID:24705 x2 | ID:20185 x2 | ID:24553 x1 | ID:24706 x15 | ID:21634 x6 | ID:27093 x20 | ID:21123 x22"
"Maroquinier","80","Ceinture Rageuse","21266","170","110","16200","4","ID:21265 x1 | ID:21123 x42 | ID:21195 x50 | ID:18475 x5 | ID:21200 x5 | ID:27093 x54 | ID:21196 x5 | ID:21047 x26"
"Maroquinier","80","Ceinture Baine","26634","170","110","16200","4","ID:26633 x1 | ID:20185 x5 | ID:26662 x5 | ID:21123 x42 | ID:26661 x5 | ID:26660 x50 | ID:27093 x54 | ID:21047 x26"
"Maroquinier","80","Bottes Innovantes","22422","170","110","16200","4","ID:20185 x5 | ID:27093 x54 | ID:19151 x5 | ID:19150 x50 | ID:19147 x5 | ID:19136 x1 | ID:21047 x26 | ID:21123 x42"
"Maroquinier","80","Bottes Frénétiques","21280","170","110","5400","3","ID:21224 x1 | ID:21196 x2 | ID:27093 x20 | ID:18475 x2 | ID:21200 x2 | ID:21123 x22 | ID:21195 x15 | ID:21634 x6"
"Maroquinier","80","Montrure","26644","170","110","16200","4","ID:26643 x1 | ID:26661 x5 | ID:26662 x5 | ID:26660 x50 | ID:21123 x42 | ID:27093 x54 | ID:20185 x5 | ID:21634 x26"
"Maroquinier","80","Bottes Frénétiques","21281","170","110","16200","4","ID:21280 x1 | ID:18475 x5 | ID:21196 x5 | ID:21200 x5 | ID:21195 x50 | ID:21047 x26 | ID:21123 x42 | ID:27093 x54"
"Maroquinier","80","Bottes de Javého","26252","170","110","16200","4","ID:26251 x1 | ID:26661 x5 | ID:26662 x5 | ID:21123 x42 | ID:26660 x50 | ID:27093 x54 | ID:21047 x26 | ID:20185 x5"
"Maroquinier","80","Baudrier de l'artificier","25994","170","110","16200","4","ID:25993 x1 | ID:26595 x5 | ID:26596 x5 | ID:18475 x5 | ID:26594 x50 | ID:27093 x54 | ID:21034 x26 | ID:21123 x42"
"Maroquinier","80","La Passante","24536","170","110","16200","4","ID:24535 x1 | ID:27093 x54 | ID:20185 x5 | ID:24705 x5 | ID:21123 x42 | ID:24706 x50 | ID:21047 x26"
"Maroquinier","80","Bottantiques","22368","170","110","16200","4","ID:27093 x54 | ID:21047 x26 | ID:19047 x1 | ID:19068 x5 | ID:19066 x5 | ID:21123 x42 | ID:19065 x50 | ID:18475 x5"
"Maroquinier","80","Ceinture au Logis","25998","170","110","16200","4","ID:25997 x1 | ID:26595 x5 | ID:27093 x54 | ID:26596 x5 | ID:26594 x50 | ID:21123 x42 | ID:18475 x5 | ID:21634 x26"
"Maroquinier","80","Ceinture Lante","21290","170","110","16200","4","ID:21289 x1 | ID:20185 x5 | ID:21200 x5 | ID:21196 x5 | ID:21195 x50 | ID:27093 x54 | ID:21123 x42 | ID:21034 x26"
"Maroquinier","80","Patapourtour","25825","170","110","16200","4","ID:25824 x1 | ID:27093 x54 | ID:21123 x42 | ID:26602 x5 | ID:26606 x5 | ID:26601 x50 | ID:20185 x5 | ID:21047 x26"
"Maroquinier","80","Les Hémocassins","21295","170","110","16200","4","ID:21226 x1 | ID:20185 x5 | ID:21195 x50 | ID:21200 x5 | ID:21196 x5 | ID:27093 x54 | ID:21123 x42 | ID:21047 x26"
"Maroquinier","80","Ceinture du Roublard Smisse","25964","170","110","16200","4","ID:25963 x1 | ID:27093 x54 | ID:26595 x5 | ID:26596 x5 | ID:21123 x42 | ID:18475 x5 | ID:26594 x50 | ID:21047 x26"
"Maroquinier","80","Ceinture Mate-moi","25978","170","110","16200","4","ID:25977 x1 | ID:27093 x54 | ID:26595 x5 | ID:26596 x5 | ID:26594 x50 | ID:18475 x5 | ID:21123 x42 | ID:21034 x26"
"Maroquinier","80","Ceinture du Tot'","26064","170","110","16200","4","ID:26063 x1 | ID:27093 x54 | ID:26585 x5 | ID:21123 x42 | ID:18475 x5 | ID:26587 x5 | ID:26584 x50 | ID:21034 x26"
"Maroquinier","80","Sangle Handeur","26046","170","110","16200","4","ID:26045 x1 | ID:26585 x5 | ID:27093 x54 | ID:21123 x42 | ID:18475 x5 | ID:26587 x5 | ID:26584 x50 | ID:21047 x26"
"Maroquinier","80","Savates Ranchées","21285","170","110","16200","4","ID:21284 x1 | ID:18475 x5 | ID:21123 x42 | ID:21196 x5 | ID:27093 x54 | ID:21195 x50 | ID:21200 x5 | ID:21047 x26"
"Maroquinier","80","Grèves du Paladin","30338","170","110","16200","4","ID:27093 x54 | ID:26661 x5 | ID:26662 x5 | ID:30337 x1 | ID:26660 x50 | ID:21123 x42 | ID:21667 x26 | ID:20185 x5"
"Maroquinier","80","Poutrobottines","25838","170","110","16200","4","ID:25837 x1 | ID:20185 x5 | ID:21123 x42 | ID:26606 x5 | ID:26601 x50 | ID:27093 x54 | ID:21047 x26 | ID:26602 x5"
"Maroquinier","80","Grèves du Chevalier Azur","29882","170","110","16200","4","ID:27093 x54 | ID:26661 x5 | ID:26662 x5 | ID:29883 x1 | ID:26660 x50 | ID:21123 x42 | ID:20185 x5 | ID:21667 x26"
"Maroquinier","80","Ceinture de Gunsho","29921","170","110","16200","4","ID:27093 x54 | ID:21196 x5 | ID:20185 x5 | ID:29920 x1 | ID:21200 x5 | ID:21195 x50 | ID:21123 x42 | ID:21034 x26"
"Maroquinier","80","Bottes Riktus Elite","26023","170","110","16200","4","ID:26022 x1 | ID:27093 x54 | ID:26585 x5 | ID:26584 x50 | ID:18475 x5 | ID:26587 x5 | ID:21123 x42 | ID:21047 x26"
"Maroquinier","80","Roubla'Bottes","25942","170","110","16200","4","ID:25941 x1 | ID:26596 x5 | ID:21123 x42 | ID:18475 x5 | ID:26594 x50 | ID:26595 x5 | ID:27093 x54 | ID:21047 x26"
"Maroquinier","80","Bottes de Passage","22358","170","110","10800","3","ID:18475 x3 | ID:21123 x21 | ID:27093 x14 | ID:19068 x3 | ID:19065 x27 | ID:21034 x14 | ID:19066 x3"
"Maroquinier","80","Lorko Botto","30002","170","110","16200","4","ID:27093 x54 | ID:20185 x5 | ID:26661 x5 | ID:26662 x5 | ID:30001 x1 | ID:26660 x50 | ID:21123 x42 | ID:21667 x26"
"Maroquinier","80","Mamaboutres","25841","170","110","16200","4","ID:25840 x1 | ID:27093 x54 | ID:26602 x5 | ID:26606 x5 | ID:26601 x50 | ID:20185 x5 | ID:21123 x42 | ID:21047 x26"
"Maroquinier","80","Les Roques","24570","170","110","16200","4","ID:24569 x1 | ID:27093 x54 | ID:20185 x5 | ID:21034 x26 | ID:24706 x50 | ID:24705 x5 | ID:21123 x42"
"Maroquinier","80","Les Croques","24555","170","110","16200","4","ID:24554 x1 | ID:27093 x54 | ID:20185 x5 | ID:24705 x5 | ID:24706 x50 | ID:21123 x42 | ID:21634 x26"
"Maroquinier","80","Corset Mignon","19423","170","110","16200","4","ID:27093 x54 | ID:18475 x5 | ID:22486 x5 | ID:19437 x3 | ID:21123 x42 | ID:21634 x26 | ID:22472 x1"
"Maroquinier","80","Bottes du Roublard Smisse","25954","170","110","16200","4","ID:25953 x1 | ID:26595 x5 | ID:26596 x5 | ID:21123 x42 | ID:18475 x5 | ID:26594 x50 | ID:27093 x54 | ID:21047 x26"
"Maroquinier","80","Prévisiobottes","22383","170","110","16200","4","ID:18475 x5 | ID:21123 x42 | ID:19066 x5 | ID:19068 x5 | ID:19052 x1 | ID:19065 x50 | ID:27093 x54 | ID:21047 x26"
"Maroquinier","80","Ceinture de Serre d'Acier","19415","170","110","16200","4","ID:27093 x54 | ID:18475 x5 | ID:22486 x5 | ID:19437 x3 | ID:21123 x42 | ID:21047 x26 | ID:22467 x1"
"Maroquinier","80","Ceincessante","22436","170","110","16200","4","ID:18475 x5 | ID:27093 x54 | ID:21123 x42 | ID:21047 x26 | ID:19066 x5 | ID:19065 x50 | ID:19068 x5 | ID:19042 x1"
"Maroquinier","80","Mémoire","22387","170","110","16200","4","ID:27093 x54 | ID:18475 x5 | ID:19066 x5 | ID:19068 x5 | ID:19065 x50 | ID:21123 x42 | ID:21034 x26 | ID:19054 x1"
"Maroquinier","80","Bottes de Serre d'Acier","19412","170","110","16200","4","ID:20185 x5 | ID:22486 x5 | ID:21047 x26 | ID:27093 x54 | ID:22465 x1 | ID:19437 x3 | ID:21123 x42"
"Maroquinier","80","Ceintoujours à jour","19139","170","110","16200","4","ID:22420 x1 | ID:19151 x5 | ID:21123 x42 | ID:19147 x5 | ID:20185 x5 | ID:27093 x54 | ID:19150 x50 | ID:21047 x26"
"Maroquinier","80","Stalagpourtour","25853","170","110","16200","4","ID:25852 x1 | ID:27093 x54 | ID:26601 x50 | ID:26602 x5 | ID:26606 x5 | ID:20185 x5 | ID:21047 x26 | ID:21123 x42"
"Maroquinier","80","Les Roques","24569","170","110","5400","3","ID:24705 x2 | ID:20185 x2 | ID:24568 x1 | ID:27093 x20 | ID:24706 x15 | ID:21047 x6 | ID:21123 x22"
"Maroquinier","80","Kokordon","22317","179","116","3600","2","ID:27093 x9 | ID:19785 x2 | ID:19772 x2 | ID:21124 x12 | ID:21048 x7 | ID:19784 x31"
"Maroquinier","80","Bottes du Bordunil","22249","179","116","1800","2","ID:21124 x13 | ID:21048 x11 | ID:19775 x3 | ID:22250 x1 | ID:27093 x7"
"Maroquinier","80","Ceinturon du Bordunil","22255","179","116","1800","2","ID:19775 x3 | ID:21124 x13 | ID:21048 x11 | ID:27093 x7 | ID:22256 x1"
"Maroquinier","80","Ceinture tropicale","22171","179","116","1800","2","ID:21124 x13 | ID:19772 x3 | ID:21635 x11 | ID:22172 x1 | ID:27093 x7"
"Maroquinier","80","Ceinturon Chon","22219","180","116","1800","2","ID:19772 x3 | ID:21124 x13 | ID:21048 x11 | ID:22220 x1 | ID:27093 x7"
"Maroquinier","80","Ceinture Gerbouille","27452","179","116","1800","2","ID:19772 x3 | ID:27093 x7 | ID:21124 x13 | ID:21048 x11 | ID:27451 x1"
"Maroquinier","80","Chausses Kanniboul","22214","180","116","1800","2","ID:19772 x3 | ID:27093 x7 | ID:21124 x13 | ID:21035 x11 | ID:22215 x1"
"Maroquinier","80","Bottines Kannivore","22286","180","116","1800","2","ID:19775 x3 | ID:21124 x13 | ID:21048 x11 | ID:22287 x1 | ID:27093 x7"
"Maroquinier","80","Jambières à Pointes","22329","181","117","3600","2","ID:19775 x2 | ID:27093 x13 | ID:21035 x9 | ID:20194 x2 | ID:20193 x44 | ID:21124 x11"
"Maroquinier","80","Sangle mort","26828","181","117","1800","2","ID:21124 x13 | ID:21048 x11 | ID:19772 x3 | ID:26827 x1 | ID:27093 x7"
"Maroquinier","80","Les Bhottin","27497","182","118","3600","2","ID:27360 x2 | ID:19775 x2 | ID:27093 x9 | ID:27359 x31 | ID:21124 x8 | ID:21048 x7"
"Maroquinier","80","Brodequins Voraces","22304","182","118","5400","3","ID:21124 x25 | ID:21635 x7 | ID:20113 x17 | ID:27093 x31 | ID:20114 x2 | ID:19775 x2 | ID:20148 x2 | ID:22305 x1"
"Maroquinier","80","Ceinture Gerbouille","27453","182","118","5400","3","ID:27093 x31 | ID:19772 x2 | ID:27360 x2 | ID:27361 x2 | ID:27452 x1 | ID:21124 x25 | ID:27359 x17 | ID:21048 x7"
"Maroquinier","80","Ceinturon Chon","22218","183","118","5400","3","ID:21048 x7 | ID:19792 x17 | ID:27093 x31 | ID:19793 x2 | ID:19772 x2 | ID:19798 x2 | ID:22219 x1 | ID:21124 x25"
"Maroquinier","80","La Hissée Haut","22347","183","118","10800","3","ID:21048 x16 | ID:20114 x3 | ID:27093 x43 | ID:19775 x3 | ID:20113 x31 | ID:21124 x24 | ID:20148 x3"
"Maroquinier","80","Ceinture tropicale","22170","182","118","5400","3","ID:21048 x7 | ID:27093 x31 | ID:19785 x2 | ID:19772 x2 | ID:22171 x1 | ID:19791 x2 | ID:21124 x25 | ID:19784 x17"
"Maroquinier","80","Bottes Genm","27477","183","118","5400","3","ID:27093 x31 | ID:19772 x2 | ID:27360 x2 | ID:27361 x2 | ID:27476 x1 | ID:21124 x25 | ID:27359 x17 | ID:21048 x7"
"Maroquinier","80","Sandales côte est","26849","183","118","5400","3","ID:21124 x25 | ID:21048 x7 | ID:27046 x17 | ID:19772 x2 | ID:27047 x2 | ID:27048 x2 | ID:26848 x1 | ID:27093 x31"
"Maroquinier","80","Ceinture Dunîl","22270","183","118","5400","3","ID:21048 x7 | ID:20193 x17 | ID:22271 x1 | ID:27093 x31 | ID:21124 x25 | ID:19775 x2 | ID:20194 x2 | ID:20196 x2"
"Maroquinier","80","Cordon Jon","22302","183","118","5400","3","ID:22303 x1 | ID:19775 x2 | ID:20114 x2 | ID:20148 x2 | ID:21124 x25 | ID:21048 x7 | ID:20113 x17 | ID:27093 x31"
"Maroquinier","80","Ceinturon du Bordunil","22254","182","118","5400","3","ID:21124 x25 | ID:21635 x7 | ID:20193 x17 | ID:19775 x2 | ID:20194 x2 | ID:20196 x2 | ID:22255 x1 | ID:27093 x31"
"Maroquinier","80","Chausses Kanniboul","22213","183","118","5400","3","ID:21124 x25 | ID:21048 x7 | ID:19792 x17 | ID:19793 x2 | ID:19772 x2 | ID:19798 x2 | ID:22214 x1 | ID:27093 x31"
"Maroquinier","80","Kokordon","22316","182","118","5400","3","ID:27093 x31 | ID:19785 x2 | ID:19772 x2 | ID:19791 x2 | ID:22317 x1 | ID:21124 x25 | ID:21048 x7 | ID:19784 x17"
"Maroquinier","80","Bottes du Bordunil","22248","182","118","5400","3","ID:21124 x25 | ID:20193 x17 | ID:21035 x7 | ID:27093 x31 | ID:19775 x2 | ID:20194 x2 | ID:20196 x2 | ID:22249 x1"
"Maroquinier","80","Bennet Nutte","22192","183","118","5400","3","ID:21124 x25 | ID:19784 x17 | ID:21635 x7 | ID:27093 x31 | ID:19772 x2 | ID:19785 x2 | ID:19791 x2 | ID:22193 x1"
"Maroquinier","80","Bottines Kannivore","22285","183","118","5400","3","ID:21124 x25 | ID:21048 x7 | ID:20113 x17 | ID:20114 x2 | ID:19775 x2 | ID:20148 x2 | ID:22286 x1 | ID:27093 x31"
"Maroquinier","80","Espadrilles Egales","22337","182","118","3600","2","ID:20114 x2 | ID:19775 x2 | ID:20113 x31 | ID:21124 x8 | ID:21048 x7 | ID:27093 x9"
"Maroquinier","80","Ceint Kantéhin","26878","182","118","10800","3","ID:19775 x3 | ID:27047 x3 | ID:27048 x3 | ID:27046 x31 | ID:21124 x24 | ID:21048 x16 | ID:27093 x43"
"Maroquinier","80","Jambières à Pointes","22328","184","119","5400","3","ID:20194 x2 | ID:19775 x2 | ID:20196 x2 | ID:22329 x1 | ID:21048 x7 | ID:20193 x17 | ID:27093 x31 | ID:21124 x25"
"Maroquinier","80","Bottes Féroces","22340","184","119","10800","3","ID:19772 x3 | ID:19793 x3 | ID:19798 x3 | ID:19792 x31 | ID:21124 x24 | ID:21048 x16 | ID:27093 x43"
"Maroquinier","80","Sangle mort","26829","184","119","5400","3","ID:19772 x2 | ID:27047 x2 | ID:27048 x2 | ID:26828 x1 | ID:21124 x25 | ID:21635 x7 | ID:27046 x17 | ID:27093 x31"
"Maroquinier","80","Jambières à Pointes","20227","185","120","16200","4","ID:22328 x1 | ID:27093 x35 | ID:21035 x30 | ID:21124 x50 | ID:19775 x7 | ID:20193 x59 | ID:20194 x7 | ID:20196 x5"
"Maroquinier","80","Les Galopintes","26860","185","120","16200","4","ID:26859 x1 | ID:27093 x35 | ID:27046 x59 | ID:27048 x5 | ID:21124 x50 | ID:27047 x7 | ID:19772 x7 | ID:21035 x30"
"Maroquinier","80","Ceinturon Chon","19700","185","120","16200","4","ID:27093 x35 | ID:21035 x30 | ID:21124 x50 | ID:19772 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5 | ID:22218 x1"
"Maroquinier","80","Cuir Eternel","21049","200","120","450","1","ID:21817 x4 | ID:20961 x4"
"Maroquinier","80","Sandalara","27488","185","120","16200","4","ID:27487 x1 | ID:27093 x35 | ID:21035 x30 | ID:21124 x50 | ID:27361 x5 | ID:27360 x7 | ID:19772 x7 | ID:27359 x59"
"Maroquinier","80","Bennet Nutte","19864","185","120","16200","4","ID:22192 x1 | ID:19785 x7 | ID:19772 x7 | ID:19791 x5 | ID:27093 x35 | ID:19784 x59 | ID:21048 x30 | ID:21124 x50"
"Maroquinier","80","Sandales côte est","26850","185","120","16200","4","ID:26849 x1 | ID:19772 x7 | ID:27047 x7 | ID:27048 x5 | ID:21124 x50 | ID:27093 x35 | ID:27046 x59 | ID:21048 x30"
"Maroquinier","80","Chausses-Pèlerin d'Otomaï","20370","185","120","16200","5","ID:19785 x5 | ID:21124 x94 | ID:21048 x56 | ID:14697 x1 | ID:27093 x180 | ID:24029 x500 | ID:2023 x30"
"Maroquinier","80","Ceinturon de Foul Moon","20251","185","120","16200","4","ID:27093 x35 | ID:22487 x7 | ID:19772 x7 | ID:20280 x3 | ID:21124 x50 | ID:21035 x30 | ID:22443 x1"
"Maroquinier","80","Boucle Gende","20161","185","120","16200","4","ID:22310 x1 | ID:27093 x35 | ID:19775 x7 | ID:20114 x7 | ID:21048 x30 | ID:20113 x59 | ID:21124 x50 | ID:20148 x5"
"Maroquinier","80","Bottes Genm","27478","185","120","16200","4","ID:27093 x35 | ID:27360 x7 | ID:19775 x7 | ID:27477 x1 | ID:21035 x30 | ID:21124 x50 | ID:27359 x59 | ID:27361 x5"
"Maroquinier","80","Bottines Kannivore","19717","185","120","16200","4","ID:22285 x1 | ID:27093 x35 | ID:20114 x7 | ID:19775 x7 | ID:20148 x5 | ID:20113 x59 | ID:21124 x50 | ID:21048 x30"
"Maroquinier","80","Les Bhottin","27499","185","120","16200","4","ID:27498 x1 | ID:27093 x35 | ID:21035 x30 | ID:21124 x50 | ID:27359 x59 | ID:27361 x5 | ID:27360 x7 | ID:19772 x7"
"Maroquinier","80","Brodequins Voraces","20157","185","120","16200","4","ID:21124 x50 | ID:19775 x7 | ID:20113 x59 | ID:20114 x7 | ID:20148 x5 | ID:22304 x1 | ID:27093 x35 | ID:21048 x30"
"Maroquinier","80","Chausses Kanniboul","19701","185","120","16200","4","ID:27093 x35 | ID:21635 x30 | ID:21124 x50 | ID:19772 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5 | ID:22213 x1"
"Maroquinier","80","Ceinture DigiArv","27448","185","120","16200","4","ID:27447 x1 | ID:21048 x30 | ID:21124 x50 | ID:27359 x59 | ID:27361 x5 | ID:27360 x7 | ID:19775 x7 | ID:27093 x35"
"Maroquinier","80","Ceinture tropicale","19705","185","120","16200","4","ID:27093 x35 | ID:19785 x7 | ID:19772 x7 | ID:19791 x5 | ID:19784 x59 | ID:21124 x50 | ID:21035 x30 | ID:22170 x1"
"Maroquinier","80","Sangle mort","26830","185","120","16200","4","ID:26829 x1 | ID:27093 x35 | ID:27047 x7 | ID:27046 x59 | ID:27048 x5 | ID:19772 x7 | ID:21124 x50 | ID:21048 x30"
"Maroquinier","80","Ceinture Gerbouille","27454","185","120","16200","4","ID:27453 x1 | ID:27093 x35 | ID:21035 x30 | ID:27359 x59 | ID:27361 x5 | ID:27360 x7 | ID:19775 x7 | ID:21124 x50"
"Maroquinier","80","Pieds de Foul Moon","20247","185","120","16200","4","ID:27093 x35 | ID:22487 x7 | ID:19775 x7 | ID:20280 x3 | ID:21124 x50 | ID:21048 x30 | ID:22449 x1"
"Maroquinier","80","Les Bhottin","27498","185","120","5400","3","ID:27093 x31 | ID:19775 x2 | ID:27360 x2 | ID:27361 x2 | ID:27497 x1 | ID:21124 x25 | ID:27359 x17 | ID:21635 x7"
"Maroquinier","80","La Hissée Haut","20229","185","120","16200","4","ID:27093 x35 | ID:21048 x30 | ID:21124 x50 | ID:19775 x7 | ID:22347 x1 | ID:20113 x59 | ID:20114 x7 | ID:20148 x5"
"Maroquinier","80","Sandales Ourdies","19708","185","120","16200","4","ID:27093 x35 | ID:19785 x7 | ID:19772 x7 | ID:19791 x5 | ID:19784 x59 | ID:21124 x50 | ID:21635 x30 | ID:22186 x1"
"Maroquinier","80","Cordon Jon","19714","185","120","16200","4","ID:22302 x1 | ID:27093 x35 | ID:20114 x7 | ID:19775 x7 | ID:20148 x5 | ID:20113 x59 | ID:21124 x50 | ID:21048 x30"
